Call ID,Received DtTm,Neighborhood District,Lat,Lon,Call Type
14316,2023-01-21 17:29:08,Outer Richmond,37.7802802382434,-122.480450627073,Outside Fire
14323,2023-01-21 17:30:32,Noe Valley,37.7506283445159,-122.43179399843,Medical Incident
14330,2023-01-21 17:30:57,Haight Ashbury,37.771818056558,-122.443998560298,Gas Leak (Natural and LP Gases)
14324,2023-01-21 17:33:53,North Beach,37.8080500969059,-122.409877282931,Structure Fire
14322,2023-01-21 17:35:10,Financial District/South Beach,37.7851251468157,-122.404965960872,Medical Incident
14307,2023-01-21 17:42:06,Castro/Upper Market,37.7632288973036,-122.4286109134,Medical Incident
14291,2023-01-21 17:42:21,Pacific Heights,37.7944243170715,-122.43410767247,Medical Incident
14328,2023-01-21 17:42:37,Mission,37.7575949587341,-122.409588338037,Structure Fire
14295,2023-01-21 17:44:52,Glen Park,37.7409720184037,-122.425626750491,Structure Fire
14329,2023-01-21 17:46:21,Oceanview/Merced/Ingleside,37.7123395683606,-122.460798752041,Medical Incident
14293,2023-01-21 17:48:00,Hayes Valley,37.7776339847429,-122.426431627648,Medical Incident
14290,2023-01-21 17:51:03,Western Addition,37.7836190971184,-122.422652545328,Medical Incident
14327,2023-01-21 17:51:38,Japantown,37.7854139465586,-122.430564088684,Traffic Collision
14326,2023-01-21 17:52:01,Bayview Hunters Point,37.7469874361298,-122.399147231229,Medical Incident
14300,2023-01-21 17:52:03,Lakeshore,37.7122646664235,-122.472932437972,Medical Incident
14312,2023-01-21 17:52:29,South of Market,37.7746534767072,-122.405118197249,Alarms
14296,2023-01-21 17:52:48,Tenderloin,37.7850246606887,-122.411971890566,Alarms
14306,2023-01-21 17:53:57,Marina,37.7975014780581,-122.431809947334,Medical Incident
14310,2023-01-21 17:54:13,Mission,37.763696767377,-122.415155085854,Vehicle Fire
14305,2023-01-21 17:54:13,South of Market,37.7822305756448,-122.410292026777,Medical Incident
14297,2023-01-21 17:54:44,Sunset/Parkside,37.7575292588802,-122.507939651503,Medical Incident
14309,2023-01-21 17:57:27,North Beach,37.8056184799358,-122.413604167697,Medical Incident
14302,2023-01-21 17:58:09,Tenderloin,37.7828941211751,-122.420817005362,Medical Incident
14314,2023-01-21 17:59:15,Tenderloin,37.7847534452343,-122.421192975223,Medical Incident
14335,2023-01-21 18:00:33,North Beach,37.8080500969059,-122.409877282931,Structure Fire
14340,2023-01-21 18:01:16,Financial District/South Beach,37.7930284747689,-122.39192878449,Outside Fire
14360,2023-01-21 18:03:09,Noe Valley,37.754098381231,-122.427590409631,Medical Incident
14364,2023-01-21 18:03:23,South of Market,37.7791674218963,-122.406346425632,Structure Fire
14366,2023-01-21 18:04:13,Mission,37.7673951722732,-122.421202249523,Traffic Collision
14333,2023-01-21 18:05:42,Pacific Heights,37.7926799136599,-122.432917576713,Alarms
14361,2023-01-21 18:06:16,Glen Park,37.7357430748536,-122.435632974234,Medical Incident
14358,2023-01-21 18:12:47,Tenderloin,37.7840910361755,-122.411784369455,Medical Incident
14346,2023-01-21 18:18:16,Twin Peaks,37.7562184850507,-122.440998756554,Medical Incident
14350,2023-01-21 18:18:31,Financial District/South Beach,37.7978645381436,-122.396701274332,Medical Incident
14365,2023-01-21 18:20:07,Chinatown,37.7929063668829,-122.406102110273,Medical Incident
14336,2023-01-21 18:20:54,Sunset/Parkside,37.7392586275396,-122.498062678439,Medical Incident
14347,2023-01-21 18:21:52,Sunset/Parkside,37.7597307065798,-122.500432596977,Structure Fire
14338,2023-01-21 18:22:02,Chinatown,37.7951444637652,-122.406475552611,Medical Incident
14349,2023-01-21 18:23:00,Pacific Heights,37.7896788715046,-122.434839317117,Medical Incident
14357,2023-01-21 18:24:16,Pacific Heights,37.7886969402203,-122.435485565193,Medical Incident
14355,2023-01-21 18:24:48,Outer Mission,37.7126222176645,-122.444743290966,Medical Incident
14341,2023-01-21 18:25:36,Mission,37.7674778738529,-122.419834389169,Medical Incident
14351,2023-01-21 18:27:11,Western Addition,37.7775342405103,-122.44086368266,Structure Fire
14332,2023-01-21 18:30:13,Tenderloin,37.7825474000421,-122.412247935495,Electrical Hazard
14342,2023-01-21 18:30:19,Portola,37.7257685961984,-122.413836028914,Medical Incident
14367,2023-01-21 18:34:23,Tenderloin,37.7840910361755,-122.411784369455,Alarms
14362,2023-01-21 18:35:46,,37.76818016066485,-122.42572031973882,Structure Fire
14354,2023-01-21 18:37:30,Tenderloin,37.7877114608826,-122.411739176112,Medical Incident
14344,2023-01-21 18:38:39,Tenderloin,37.7759118668868,-122.418463578381,Medical Incident
14348,2023-01-21 18:38:53,Western Addition,37.7797827933333,-122.430233236395,Medical Incident
14334,2023-01-21 18:42:09,Treasure Island,37.8260212934788,-122.377066487993,Structure Fire
14337,2023-01-21 18:45:39,Excelsior,37.7169949183795,-122.434203067739,Alarms
14356,2023-01-21 18:47:01,South of Market,37.7801303744947,-122.409871449933,Outside Fire
14352,2023-01-21 18:48:13,Hayes Valley,37.7769220847135,-122.430546624652,Structure Fire
14359,2023-01-21 18:51:06,South of Market,37.7823404680537,-122.40377191669,Medical Incident
14353,2023-01-21 18:53:11,Financial District/South Beach,37.7845601421794,-122.407337041666,Medical Incident
14345,2023-01-21 18:56:44,Bernal Heights,37.7459351319201,-122.414184196149,Medical Incident
14343,2023-01-21 18:58:28,Western Addition,37.7794115468887,-122.425174050161,Medical Incident
14363,2023-01-21 18:59:24,Tenderloin,37.78274397077,-122.414884812781,Traffic Collision
14339,2023-01-21 18:59:55,Mission,37.7663805130537,-122.423764533649,Medical Incident
14402,2023-01-21 19:01:18,Pacific Heights,37.787702273936,-122.42768384136,Medical Incident
14390,2023-01-21 19:01:31,Tenderloin,37.7817626760733,-122.420431828723,Structure Fire
14399,2023-01-21 19:03:09,Nob Hill,37.788699045225,-122.420306883643,Medical Incident
14395,2023-01-21 19:06:33,Financial District/South Beach,37.7907600949382,-122.404030725132,Medical Incident
14394,2023-01-21 19:09:07,South of Market,37.7772727011897,-122.404070256526,Structure Fire
14403,2023-01-21 19:14:23,Financial District/South Beach,37.7869524495987,-122.398572324987,Citizen Assist / Service Call
14384,2023-01-21 19:15:00,Potrero Hill,37.7591635202376,-122.389298021323,Medical Incident
14389,2023-01-21 19:16:07,Haight Ashbury,37.7675371399742,-122.450899914559,Medical Incident
14383,2023-01-21 19:17:54,Pacific Heights,37.794238248299,-122.42732552674,Medical Incident
14370,2023-01-21 19:19:30,South of Market,37.7815842395421,-122.408030493992,Medical Incident
14377,2023-01-21 19:19:35,Bayview Hunters Point,37.7195997438228,-122.393956985315,Traffic Collision
14382,2023-01-21 19:31:37,Outer Richmond,37.780655826905,-122.472312254938,Medical Incident
14391,2023-01-21 19:33:16,Tenderloin,37.7831519077536,-122.418344327593,Medical Incident
14375,2023-01-21 19:34:30,Tenderloin,37.7848073886774,-122.413615438263,Citizen Assist / Service Call
14376,2023-01-21 19:35:34,Mission,37.7530339738059,-122.418588598473,Medical Incident
14393,2023-01-21 19:36:22,Nob Hill,37.7898833513674,-122.418012422783,Structure Fire
14372,2023-01-21 19:36:27,Sunset/Parkside,37.7481854817293,-122.507749424582,Outside Fire
14380,2023-01-21 19:37:34,Outer Mission,37.7096799141213,-122.450095486066,Traffic Collision
14388,2023-01-21 19:38:57,Haight Ashbury,37.7700546614555,-122.446128431298,Alarms
14369,2023-01-21 19:39:59,Bernal Heights,37.7365449385604,-122.422323583735,Alarms
14404,2023-01-21 19:40:32,Inner Richmond,37.783188664861,-122.458998400996,Structure Fire
14378,2023-01-21 19:40:50,Mission,37.7642361189447,-122.419659842408,Alarms
14373,2023-01-21 19:42:24,Hayes Valley,37.7766301642126,-122.425399507344,Alarms
14400,2023-01-21 19:43:29,Mission,37.7692677111289,-122.423396856968,High Angle Rescue
14401,2023-01-21 19:44:27,Tenderloin,37.7848073886774,-122.413615438263,Medical Incident
14396,2023-01-21 19:44:37,South of Market,37.7775775502239,-122.411096952518,Medical Incident
14392,2023-01-21 19:45:00,Tenderloin,37.7815955871561,-122.412190669917,Medical Incident
14379,2023-01-21 19:46:07,Haight Ashbury,37.766226956283,-122.44609764054,Medical Incident
14374,2023-01-21 19:48:02,South of Market,37.7728849096333,-122.407320727025,Medical Incident
14387,2023-01-21 19:49:14,Chinatown,37.8011251306762,-122.411376271747,Alarms
14381,2023-01-21 19:50:25,Financial District/South Beach,37.7873592619506,-122.408226727064,Medical Incident
14398,2023-01-21 19:50:51,Nob Hill,37.7888577062877,-122.411053107983,Medical Incident
14386,2023-01-21 19:51:43,Sunset/Parkside,37.7501166321736,-122.506352200441,Medical Incident
14368,2023-01-21 19:54:41,Financial District/South Beach,37.7979952301231,-122.398446080847,Medical Incident
14371,2023-01-21 19:55:55,Visitacion Valley,37.7093100167059,-122.414908310861,Medical Incident
14397,2023-01-21 19:57:53,North Beach,37.8084325058333,-122.410757587167,Medical Incident
14385,2023-01-21 19:58:16,Outer Richmond,37.7810622346199,-122.484734171651,Structure Fire
14431,2023-01-21 20:00:48,West of Twin Peaks,37.7478037691117,-122.473949952828,Alarms
14423,2023-01-21 20:03:36,Financial District/South Beach,37.7817167732365,-122.389149167513,Medical Incident
14414,2023-01-21 20:05:46,Tenderloin,37.7796660426062,-122.41371122073,Medical Incident
14413,2023-01-21 20:06:37,Inner Richmond,37.7868468972981,-122.462012581774,Medical Incident
14408,2023-01-21 20:06:55,Tenderloin,37.7841410121878,-122.410951620282,Medical Incident
14419,2023-01-21 20:07:47,Outer Richmond,37.7763321459504,-122.485000527754,Medical Incident
14415,2023-01-21 20:11:38,South of Market,37.7826911213472,-122.409536662692,Medical Incident
14420,2023-01-21 20:12:48,Tenderloin,37.7839825587491,-122.411762530716,Medical Incident
14416,2023-01-21 20:13:50,Presidio,37.8004046009381,-122.453283883258,Alarms
14436,2023-01-21 20:14:02,Hayes Valley,37.7748076718891,-122.428462776855,Medical Incident
14410,2023-01-21 20:14:36,South of Market,37.7857439877905,-122.405831012392,Medical Incident
14425,2023-01-21 20:15:21,Tenderloin,37.7844527288793,-122.408493159961,Medical Incident
14427,2023-01-21 20:17:03,North Beach,37.800162134129,-122.407558189908,Medical Incident
14426,2023-01-21 20:19:59,Mission,37.7643732096664,-122.417478491468,Medical Incident
14407,2023-01-21 20:21:07,Golden Gate Park,37.768154162945,-122.454311620171,Medical Incident
14412,2023-01-21 20:21:59,Outer Richmond,37.7765647504571,-122.477495096293,Medical Incident
14432,2023-01-21 20:23:52,Outer Richmond,37.7838334800727,-122.486088705048,Structure Fire
14421,2023-01-21 20:25:13,Tenderloin,37.7808772585499,-122.414506898711,Administrative
14409,2023-01-21 20:25:59,Inner Sunset,37.7592812254108,-122.468194642329,Medical Incident
14434,2023-01-21 20:26:46,Inner Sunset,37.757292170976,-122.454020350751,Traffic Collision
14435,2023-01-21 20:27:10,Oceanview/Merced/Ingleside,37.7131061953593,-122.460796179398,Medical Incident
14405,2023-01-21 20:27:23,Mission,37.7524180928571,-122.414623849785,Medical Incident
14417,2023-01-21 20:36:52,Bayview Hunters Point,37.7323807302226,-122.378268018481,Medical Incident
14439,2023-01-21 20:40:19,Tenderloin,37.7840910361755,-122.411784369455,Outside Fire
14433,2023-01-21 20:41:30,Financial District/South Beach,37.7886866619654,-122.392722833778,Structure Fire
14418,2023-01-21 20:42:42,South of Market,37.7756454671917,-122.412432457912,Alarms
14406,2023-01-21 20:43:23,North Beach,37.8069201392161,-122.407170160416,Medical Incident
14429,2023-01-21 20:44:32,South of Market,37.7774574199485,-122.413157691577,Medical Incident
14437,2023-01-21 20:45:41,Mission,37.7514352757454,-122.41843553803,Medical Incident
14422,2023-01-21 20:47:02,Mission,37.7709133372974,-122.420304994325,Alarms
14438,2023-01-21 20:48:24,Bayview Hunters Point,37.7399349240236,-122.382724000085,Structure Fire
14424,2023-01-21 20:54:30,Tenderloin,37.7843455364627,-122.407785146121,Medical Incident
14411,2023-01-21 20:56:52,Hayes Valley,37.7709178520529,-122.428520174738,Administrative
14430,2023-01-21 20:58:18,South of Market,37.7746534767072,-122.405118197249,Medical Incident
14428,2023-01-21 20:58:32,Twin Peaks,37.7562582623449,-122.438975969832,Medical Incident
14461,2023-01-21 21:01:18,Western Addition,37.7882291932366,-122.424426274626,Medical Incident
14442,2023-01-21 21:01:36,Financial District/South Beach,37.7823359738287,-122.393092579681,Structure Fire
14452,2023-01-21 21:02:34,Hayes Valley,37.7764132200225,-122.427099517601,Medical Incident
14445,2023-01-21 21:06:07,Haight Ashbury,37.7687425309259,-122.448910920253,Alarms
14460,2023-01-21 21:08:44,Lakeshore,37.7136941259081,-122.498357018484,Medical Incident
14450,2023-01-21 21:09:12,Tenderloin,37.78373004094,-122.413753670487,Medical Incident
14462,2023-01-21 21:09:32,South of Market,37.7812876870909,-122.411318055371,Medical Incident
14464,2023-01-21 21:14:31,Financial District/South Beach,37.7865888590763,-122.401692292616,Medical Incident
14451,2023-01-21 21:17:01,Pacific Heights,37.7904100295768,-122.429925412032,Medical Incident
14443,2023-01-21 21:17:19,Western Addition,37.7777380066845,-122.435026406814,Traffic Collision
14448,2023-01-21 21:18:49,Sunset/Parkside,37.7570337296554,-122.476758437009,Traffic Collision
14459,2023-01-21 21:19:21,South of Market,37.7778360253922,-122.408013948834,Medical Incident
14466,2023-01-21 21:25:04,Tenderloin,37.7853958548955,-122.418017194291,Traffic Collision
14441,2023-01-21 21:32:30,Bernal Heights,37.7329246461891,-122.416428557838,Medical Incident
14457,2023-01-21 21:38:37,Visitacion Valley,37.7149172327739,-122.407517670009,Medical Incident
14453,2023-01-21 21:38:45,Lakeshore,37.7248900880592,-122.484628813938,Alarms
14455,2023-01-21 21:39:48,Mission,37.7668052440942,-122.417645453705,Medical Incident
14444,2023-01-21 21:41:54,Sunset/Parkside,37.7317142572882,-122.483658970173,Administrative
14458,2023-01-21 21:49:20,Bayview Hunters Point,37.7349292027756,-122.382439124672,Medical Incident
14449,2023-01-21 21:49:22,South of Market,37.7776242389287,-122.39998111124,Alarms
14440,2023-01-21 21:49:53,Tenderloin,37.7833430636234,-122.419159190984,Medical Incident
14446,2023-01-21 21:54:14,Treasure Island,37.8228747821529,-122.371743419371,Medical Incident
14447,2023-01-21 21:54:20,Pacific Heights,37.794216992233,-122.431609542053,Medical Incident
14454,2023-01-21 21:55:02,Portola,37.725334088381,-122.40477049297,Medical Incident
14456,2023-01-21 21:56:30,West of Twin Peaks,37.7414720609542,-122.469030111877,Medical Incident
14465,2023-01-21 21:57:10,Bayview Hunters Point,37.725881170284,-122.392457448025,Medical Incident
14463,2023-01-21 21:59:57,Tenderloin,37.7838723576417,-122.420175524645,Medical Incident
14470,2023-01-21 22:00:40,Pacific Heights,37.7904733870686,-122.432541434801,Alarms
14469,2023-01-21 22:01:43,Tenderloin,37.7843964930924,-122.41690045985,Medical Incident
14474,2023-01-21 22:06:34,Bayview Hunters Point,37.7317446899121,-122.393512077492,Medical Incident
14468,2023-01-21 22:07:28,Nob Hill,37.7886486333611,-122.412702662693,Medical Incident
14467,2023-01-21 22:07:44,South of Market,37.7739450369534,-122.411938244812,Medical Incident
14475,2023-01-21 22:08:12,Tenderloin,37.7843467613273,-122.408890252742,Medical Incident
14471,2023-01-21 22:09:24,Mission,37.7728364882287,-122.415330822576,Medical Incident
14478,2023-01-21 22:14:00,Tenderloin,37.7832603861296,-122.41836615418,Medical Incident
14479,2023-01-21 22:22:05,Tenderloin,37.7836689847285,-122.410926562132,Alarms
14477,2023-01-21 22:25:31,Financial District/South Beach,37.785734819878,-122.402822924972,Medical Incident
14484,2023-01-21 22:30:21,Western Addition,37.7816250954426,-122.438703052243,Medical Incident
14476,2023-01-21 22:31:13,Nob Hill,37.7938920823793,-122.416291702526,Medical Incident
14485,2023-01-21 22:37:19,Mission,37.7530040313925,-122.406336240587,Medical Incident
14486,2023-01-21 22:42:11,Mission,37.7572976449633,-122.414541469066,Traffic Collision
14487,2023-01-21 22:42:53,Tenderloin,37.7840910361755,-122.411784369455,Medical Incident
14488,2023-01-21 22:43:15,Castro/Upper Market,37.7626181998668,-122.432949138311,Medical Incident
14489,2023-01-21 22:43:56,Outer Mission,37.7314597301593,-122.429766353651,Medical Incident
14480,2023-01-21 22:44:27,Tenderloin,37.7833862379382,-122.409853729941,Medical Incident
14473,2023-01-21 22:45:03,Bayview Hunters Point,37.7245737128195,-122.401104242184,Medical Incident
14472,2023-01-21 22:51:46,Mission,37.7672000632781,-122.4057076678,Medical Incident
14483,2023-01-21 22:54:51,Western Addition,37.778632035975,-122.431763221514,Medical Incident
14482,2023-01-21 22:58:19,Outer Richmond,37.7783959956151,-122.500662141422,Medical Incident
14481,2023-01-21 22:58:58,Tenderloin,37.7849161843633,-122.411950042222,Medical Incident
14493,2023-01-21 23:03:12,Nob Hill,37.7882080201925,-122.418443835989,Medical Incident
14498,2023-01-21 23:05:06,Bayview Hunters Point,37.7282764057526,-122.380737923208,Structure Fire
14506,2023-01-21 23:07:30,Russian Hill,37.8003597667856,-122.421041385631,Medical Incident
